code,name,cityCode,provinceCode
331022,"三门县",3310,33
331023,"天台县",3310,33
331024,"仙居县",3310,33
331081,"温岭市",3310,33
331082,"临海市",3310,33
331083,"玉环市",3310,33
331102,"莲都区",3311,33
331121,"青田县",3311,33
331122,"缙云县",3311,33
331123,"遂昌县",3311,33
331124,"松阳县",3311,33
331125,"云和县",3311,33
331126,"庆元县",3311,33
331127,"景宁畲族自治县",3311,33
331181,"龙泉市",3311,33
340102,"瑶海区",3401,34
340103,"庐阳区",3401,34
340104,"蜀山区",3401,34
340111,"包河区",3401,34
340121,"长丰县",3401,34
340122,"肥东县",3401,34
340123,"肥西县",3401,34
340124,"庐江县",3401,34
340171,"合肥高新技术产业开发区",3401,34
340172,"合肥经济技术开发区",3401,34
340173,"合肥新站高新技术产业开发区",3401,34
340181,"巢湖市",3401,34
340202,"镜湖区",3402,34
340203,"弋江区",3402,34
340207,"鸠江区",3402,34
340208,"三山区",3402,34
340221,"芜湖县",3402,34
340222,"繁昌县",3402,34
340223,"南陵县",3402,34
340271,"芜湖经济技术开发区",3402,34
340272,"安徽芜湖长江大桥经济开发区",3402,34
340281,"无为市",3402,34
340302,"龙子湖区",3403,34
340303,"蚌山区",3403,34
340304,"禹会区",3403,34
340311,"淮上区",3403,34
340321,"怀远县",3403,34
340322,"五河县",3403,34
340323,"固镇县",3403,34
340371,"蚌埠市高新技术开发区",3403,34
340372,"蚌埠市经济开发区",3403,34
340402,"大通区",3404,34
340403,"田家庵区",3404,34
340404,"谢家集区",3404,34
340405,"八公山区",3404,34
340406,"潘集区",3404,34
340421,"凤台县",3404,34
340422,"寿县",3404,34
340503,"花山区",3405,34
340504,"雨山区",3405,34
340506,"博望区",3405,34
340521,"当涂县",3405,34
340522,"含山县",3405,34
340523,"和县",3405,34
340602,"杜集区",3406,34
340603,"相山区",3406,34
340604,"烈山区",3406,34
340621,"濉溪县",3406,34
340705,"铜官区",3407,34
340706,"义安区",3407,34
340711,"郊区",3407,34
340722,"枞阳县",3407,34
340802,"迎江区",3408,34
340803,"大观区",3408,34
340811,"宜秀区",3408,34
340822,"怀宁县",3408,34
340825,"太湖县",3408,34
340826,"宿松县",3408,34
340827,"望江县",3408,34
340828,"岳西县",3408,34
340871,"安徽安庆经济开发区",3408,34
340881,"桐城市",3408,34
340882,"潜山市",3408,34
341002,"屯溪区",3410,34
341003,"黄山区",3410,34
341004,"徽州区",3410,34
341021,"歙县",3410,34
341022,"休宁县",3410,34
341023,"黟县",3410,34
341024,"祁门县",3410,34
341102,"琅琊区",3411,34
341103,"南谯区",3411,34
341122,"来安县",3411,34
341124,"全椒县",3411,34
341125,"定远县",3411,34
341126,"凤阳县",3411,34
341171,"苏滁现代产业园",3411,34
341172,"滁州经济技术开发区",3411,34
341181,"天长市",3411,34
341182,"明光市",3411,34
341202,"颍州区",3412,34
341203,"颍东区",3412,34
341204,"颍泉区",3412,34
341221,"临泉县",3412,34
341222,"太和县",3412,34
341225,"阜南县",3412,34
341226,"颍上县",3412,34
341271,"阜阳合肥现代产业园区",3412,34
341272,"阜阳经济技术开发区",3412,34
341282,"界首市",3412,34
341302,"埇桥区",3413,34
341321,"砀山县",3413,34
341322,"萧县",3413,34
341323,"灵璧县",3413,34
341324,"泗县",3413,34
341371,"宿州马鞍山现代产业园区",3413,34
341372,"宿州经济技术开发区",3413,34
341502,"金安区",3415,34
341503,"裕安区",3415,34
341504,"叶集区",3415,34
341522,"霍邱县",3415,34
341523,"舒城县",3415,34
341524,"金寨县",3415,34
341525,"霍山县",3415,34
341602,"谯城区",3416,34
341621,"涡阳县",3416,34
341622,"蒙城县",3416,34
341623,"利辛县",3416,34
341702,"贵池区",3417,34
341721,"东至县",3417,34
341722,"石台县",3417,34
341723,"青阳县",3417,34
341802,"宣州区",3418,34
341821,"郎溪县",3418,34
341823,"泾县",3418,34
341824,"绩溪县",3418,34
341825,"旌德县",3418,34
341871,"宣城市经济开发区",3418,34
341881,"宁国市",3418,34
341882,"广德市",3418,34
350102,"鼓楼区",3501,35
350103,"台江区",3501,35
350104,"仓山区",3501,35
350105,"马尾区",3501,35
350111,"晋安区",3501,35
350112,"长乐区",3501,35
350121,"闽侯县",3501,35
350122,"连江县",3501,35
350123,"罗源县",3501,35
350124,"闽清县",3501,35
350125,"永泰县",3501,35
350128,"平潭县",3501,35
350181,"福清市",3501,35
350203,"思明区",3502,35
350205,"海沧区",3502,35
350206,"湖里区",3502,35
350211,"集美区",3502,35
350212,"同安区",3502,35
350213,"翔安区",3502,35
350302,"城厢区",3503,35
350303,"涵江区",3503,35
350304,"荔城区",3503,35
350305,"秀屿区",3503,35
350322,"仙游县",3503,35
350402,"梅列区",3504,35
350403,"三元区",3504,35
350421,"明溪县",3504,35
350423,"清流县",3504,35
350424,"宁化县",3504,35
350425,"大田县",3504,35
350426,"尤溪县",3504,35
350427,"沙县",3504,35
350428,"将乐县",3504,35
350429,"泰宁县",3504,35
350430,"建宁县",3504,35
350481,"永安市",3504,35
350502,"鲤城区",3505,35
350503,"丰泽区",3505,35
350504,"洛江区",3505,35
350505,"泉港区",3505,35
350521,"惠安县",3505,35
350524,"安溪县",3505,35
350525,"永春县",3505,35
350526,"德化县",3505,35
350527,"金门县",3505,35
350581,"石狮市",3505,35
350582,"晋江市",3505,35
350583,"南安市",3505,35
350602,"芗城区",3506,35
350603,"龙文区",3506,35
350622,"云霄县",3506,35
350623,"漳浦县",3506,35
350624,"诏安县",3506,35
350625,"长泰县",3506,35
350626,"东山县",3506,35
350627,"南靖县",3506,35
350628,"平和县",3506,35
350629,"华安县",3506,35
350681,"龙海市",3506,35
350702,"延平区",3507,35
350703,"建阳区",3507,35
350721,"顺昌县",3507,35
350722,"浦城县",3507,35
350723,"光泽县",3507,35
350724,"松溪县",3507,35
350725,"政和县",3507,35
350781,"邵武市",3507,35
350782,"武夷山市",3507,35
350783,"建瓯市",3507,35
350802,"新罗区",3508,35
350803,"永定区",3508,35
350821,"长汀县",3508,35
350823,"上杭县",3508,35
350824,"武平县",3508,35
350825,"连城县",3508,35
350881,"漳平市",3508,35
350902,"蕉城区",3509,35
350921,"霞浦县",3509,35
350922,"古田县",3509,35
350923,"屏南县",3509,35
350924,"寿宁县",3509,35
350925,"周宁县",3509,35
350926,"柘荣县",3509,35
350981,"福安市",3509,35
350982,"福鼎市",3509,35
360102,"东湖区",3601,36
360103,"西湖区",3601,36
360104,"青云谱区",3601,36
360111,"青山湖区",3601,36
360112,"新建区",3601,36
360113,"红谷滩区",3601,36
360121,"南昌县",3601,36
360123,"安义县",3601,36
360124,"进贤县",3601,36
360202,"昌江区",3602,36
360203,"珠山区",3602,36
360222,"浮梁县",3602,36
360281,"乐平市",3602,36
360302,"安源区",3603,36
360313,"湘东区",3603,36
360321,"莲花县",3603,36
360322,"上栗县",3603,36
360323,"芦溪县",3603,36
360402,"濂溪区",3604,36
360403,"浔阳区",3604,36
360404,"柴桑区",3604,36
360423,"武宁县",3604,36
360424,"修水县",3604,36
360425,"永修县",3604,36
360426,"德安县",3604,36
360428,"都昌县",3604,36
360429,"湖口县",3604,36
360430,"彭泽县",3604,36
360481,"瑞昌市",3604,36
360482,"共青城市",3604,36
360483,"庐山市",3604,36
360502,"渝水区",3605,36
360521,"分宜县",3605,36
360602,"月湖区",3606,36
360603,"余江区",3606,36
360681,"贵溪市",3606,36
360702,"章贡区",3607,36
360703,"南康区",3607,36
360704,"赣县区",3607,36
360722,"信丰县",3607,36
360723,"大余县",3607,36
360724,"上犹县",3607,36
360725,"崇义县",3607,36
360726,"安远县",3607,36
360728,"定南县",3607,36
360729,"全南县",3607,36
360730,"宁都县",3607,36
360731,"于都县",3607,36
360732,"兴国县",3607,36
360733,"会昌县",3607,36
360734,"寻乌县",3607,36
360735,"石城县",3607,36
360781,"瑞金市",3607,36
360783,"龙南市",3607,36
360802,"吉州区",3608,36
360803,"青原区",3608,36
360821,"吉安县",3608,36
360822,"吉水县",3608,36
360823,"峡江县",3608,36
360824,"新干县",3608,36
360825,"永丰县",3608,36
360826,"泰和县",3608,36
360827,"遂川县",3608,36
360828,"万安县",3608,36
360829,"安福县",3608,36
360830,"永新县",3608,36
360881,"井冈山市",3608,36
360902,"袁州区",3609,36
360921,"奉新县",3609,36
360922,"万载县",3609,36
360923,"上高县",3609,36
360924,"宜丰县",3609,36
360925,"靖安县",3609,36
360926,"铜鼓县",3609,36
360981,"丰城市",3609,36
360982,"樟树市",3609,36
360983,"高安市",3609,36
361002,"临川区",3610,36
361003,"东乡区",3610,36
361021,"南城县",3610,36
361022,"黎川县",3610,36
361023,"南丰县",3610,36
361024,"崇仁县",3610,36
361025,"乐安县",3610,36
361026,"宜黄县",3610,36
361027,"金溪县",3610,36
361028,"资溪县",3610,36
361030,"广昌县",3610,36
361102,"信州区",3611,36
361103,"广丰区",3611,36
361104,"广信区",3611,36
361123,"玉山县",3611,36
361124,"铅山县",3611,36
361125,"横峰县",3611,36
361126,"弋阳县",3611,36
361127,"余干县",3611,36
361128,"鄱阳县",3611,36
361129,"万年县",3611,36
361130,"婺源县",3611,36
361181,"德兴市",3611,36
370102,"历下区",3701,37
370103,"市中区",3701,37
370104,"槐荫区",3701,37
370105,"天桥区",3701,37
370112,"历城区",3701,37
370113,"长清区",3701,37
370114,"章丘区",3701,37
370115,"济阳区",3701,37
370116,"莱芜区",3701,37
370117,"钢城区",3701,37
370124,"平阴县",3701,37
370126,"商河县",3701,37
370171,"济南高新技术产业开发区",3701,37
370202,"市南区",3702,37
370203,"市北区",3702,37
370211,"黄岛区",3702,37
370212,"崂山区",3702,37
370213,"李沧区",3702,37
370214,"城阳区",3702,37
370215,"即墨区",3702,37
370271,"青岛高新技术产业开发区",3702,37
370281,"胶州市",3702,37
370283,"平度市",3702,37
370285,"莱西市",3702,37
370302,"淄川区",3703,37
370303,"张店区",3703,37
370304,"博山区",3703,37
370305,"临淄区",3703,37
370306,"周村区",3703,37
370321,"桓台县",3703,37
370322,"高青县",3703,37
370323,"沂源县",3703,37
370402,"市中区",3704,37
370403,"薛城区",3704,37
370404,"峄城区",3704,37
370405,"台儿庄区",3704,37
370406,"山亭区",3704,37
370481,"滕州市",3704,37
370502,"东营区",3705,37
370503,"河口区",3705,37
370505,"垦利区",3705,37
370522,"利津县",3705,37
370523,"广饶县",3705,37
370571,"东营经济技术开发区",3705,37
370572,"东营港经济开发区",3705,37
370602,"芝罘区",3706,37
370611,"福山区",3706,37
370612,"牟平区",3706,37
370613,"莱山区",3706,37
370614,"蓬莱区",3706,37
370671,"烟台高新技术产业开发区",3706,37
370672,"烟台经济技术开发区",3706,37
370681,"龙口市",3706,37
370682,"莱阳市",3706,37
370683,"莱州市",3706,37
370685,"招远市",3706,37
370686,"栖霞市",3706,37
370687,"海阳市",3706,37
370702,"潍城区",3707,37
370703,"寒亭区",3707,37
370704,"坊子区",3707,37
370705,"奎文区",3707,37
370724,"临朐县",3707,37
370725,"昌乐县",3707,37
370772,"潍坊滨海经济技术开发区",3707,37
370781,"青州市",3707,37
370782,"诸城市",3707,37
370783,"寿光市",3707,37
370784,"安丘市",3707,37
370785,"高密市",3707,37
370786,"昌邑市",3707,37
370811,"任城区",3708,37
370812,"兖州区",3708,37
370826,"微山县",3708,37
370827,"鱼台县",3708,37
370828,"金乡县",3708,37
370829,"嘉祥县",3708,37
370830,"汶上县",3708,37
370831,"泗水县",3708,37
370832,"梁山县",3708,37
370871,"济宁高新技术产业开发区",3708,37
370881,"曲阜市",3708,37
370883,"邹城市",3708,37
370902,"泰山区",3709,37
370911,"岱岳区",3709,37
370921,"宁阳县",3709,37
370923,"东平县",3709,37
370982,"新泰市",3709,37
370983,"肥城市",3709,37
371002,"环翠区",3710,37
371003,"文登区",3710,37
371071,"威海火炬高技术产业开发区",3710,37
371072,"威海经济技术开发区",3710,37
371073,"威海临港经济技术开发区",3710,37
371082,"荣成市",3710,37
371083,"乳山市",3710,37
371102,"东港区",3711,37
371103,"岚山区",3711,37
371121,"五莲县",3711,37
371122,"莒县",3711,37
371171,"日照经济技术开发区",3711,37
371302,"兰山区",3713,37
371311,"罗庄区",3713,37
371312,"河东区",3713,37
371321,"沂南县",3713,37
371322,"郯城县",3713,37
371323,"沂水县",3713,37
371324,"兰陵县",3713,37
371325,"费县",3713,37
371326,"平邑县",3713,37
371327,"莒南县",3713,37
371328,"蒙阴县",3713,37
371329,"临沭县",3713,37
371371,"临沂高新技术产业开发区",3713,37
371402,"德城区",3714,37
371403,"陵城区",3714,37
371422,"宁津县",3714,37
371423,"庆云县",3714,37
371424,"临邑县",3714,37
371425,"齐河县",3714,37
371426,"平原县",3714,37
371427,"夏津县",3714,37
371428,"武城县",3714,37
371471,"德州经济技术开发区",3714,37
371472,"德州运河经济开发区",3714,37
371481,"乐陵市",3714,37
371482,"禹城市",3714,37
371502,"东昌府区",3715,37
371503,"茌平区",3715,37
371521,"阳谷县",3715,37
371522,"莘县",3715,37
371524,"东阿县",3715,37
371525,"冠县",3715,37
371526,"高唐县",3715,37
371581,"临清市",3715,37
371602,"滨城区",3716,37
371603,"沾化区",3716,37
371621,"惠民县",3716,37
371622,"阳信县",3716,37
371623,"无棣县",3716,37
371625,"博兴县",3716,37
371681,"邹平市",3716,37
371702,"牡丹区",3717,37
371703,"定陶区",3717,37
371721,"曹县",3717,37
371722,"单县",3717,37
371723,"成武县",3717,37
371724,"巨野县",3717,37
371725,"郓城县",3717,37
371726,"鄄城县",3717,37
371728,"东明县",3717,37
371771,"菏泽经济技术开发区",3717,37
371772,"菏泽高新技术开发区",3717,37
410102,"中原区",4101,41
410103,"二七区",4101,41
410104,"管城回族区",4101,41
410105,"金水区",4101,41
410106,"上街区",4101,41
410108,"惠济区",4101,41
410122,"中牟县",4101,41
410171,"郑州经济技术开发区",4101,41
410172,"郑州高新技术产业开发区",4101,41
410173,"郑州航空港经济综合实验区",4101,41
410181,"巩义市",4101,41
410182,"荥阳市",4101,41
410183,"新密市",4101,41
410184,"新郑市",4101,41
410185,"登封市",4101,41
410202,"龙亭区",4102,41
410203,"顺河回族区",4102,41
410204,"鼓楼区",4102,41
410205,"禹王台区",4102,41
410212,"祥符区",4102,41
410221,"杞县",4102,41
410222,"通许县",4102,41
410223,"尉氏县",4102,41
410225,"兰考县",4102,41
410302,"老城区",4103,41
410303,"西工区",4103,41
410304,"瀍河回族区",4103,41
410305,"涧西区",4103,41
410306,"吉利区",4103,41
410311,"洛龙区",4103,41
410322,"孟津县",4103,41
410323,"新安县",4103,41
410324,"栾川县",4103,41
410325,"嵩县",4103,41
410326,"汝阳县",4103,41
410327,"宜阳县",4103,41
410328,"洛宁县",4103,41
410329,"伊川县",4103,41
410371,"洛阳高新技术产业开发区",4103,41
410381,"偃师市",4103,41
410402,"新华区",4104,41
410403,"卫东区",4104,41
410404,"石龙区",4104,41
410411,"湛河区",4104,41
410421,"宝丰县",4104,41
410422,"叶县",4104,41
410423,"鲁山县",4104,41
410425,"郏县",4104,41
410471,"平顶山高新技术产业开发区",4104,41
410472,"平顶山市城乡一体化示范区",4104,41
410481,"舞钢市",4104,41
410482,"汝州市",4104,41
410502,"文峰区",4105,41
410503,"北关区",4105,41
410505,"殷都区",4105,41
410506,"龙安区",4105,41
410522,"安阳县",4105,41
410523,"汤阴县",4105,41
410526,"滑县",4105,41
410527,"内黄县",4105,41
410571,"安阳高新技术产业开发区",4105,41
410581,"林州市",4105,41
410602,"鹤山区",4106,41
410603,"山城区",4106,41
410611,"淇滨区",4106,41
410621,"浚县",4106,41
410622,"淇县",4106,41
410671,"鹤壁经济技术开发区",4106,41
410702,"红旗区",4107,41
410703,"卫滨区",4107,41
410704,"凤泉区",4107,41
410711,"牧野区",4107,41
410721,"新乡县",4107,41
410724,"获嘉县",4107,41
410725,"原阳县",4107,41
410726,"延津县",4107,41
410727,"封丘县",4107,41
410771,"新乡高新技术产业开发区",4107,41
410772,"新乡经济技术开发区",4107,41
410773,"新乡市平原城乡一体化示范区",4107,41
410781,"卫辉市",4107,41
410782,"辉县市",4107,41
410783,"长垣市",4107,41
410802,"解放区",4108,41
410803,"中站区",4108,41
410804,"马村区",4108,41
410811,"山阳区",4108,41
410821,"修武县",4108,41
410822,"博爱县",4108,41
410823,"武陟县",4108,41
410825,"温县",4108,41
410871,"焦作城乡一体化示范区",4108,41
410882,"沁阳市",4108,41
410883,"孟州市",4108,41
410902,"华龙区",4109,41
410922,"清丰县",4109,41
410923,"南乐县",4109,41
410926,"范县",4109,41
410927,"台前县",4109,41
410928,"濮阳县",4109,41
410971,"河南濮阳工业园区",4109,41
410972,"濮阳经济技术开发区",4109,41
411002,"魏都区",4110,41
411003,"建安区",4110,41
411024,"鄢陵县",4110,41
411025,"襄城县",4110,41
411071,"许昌经济技术开发区",4110,41
411081,"禹州市",4110,41
411082,"长葛市",4110,41
411102,"源汇区",4111,41
411103,"郾城区",4111,41
411104,"召陵区",4111,41
411121,"舞阳县",4111,41
411122,"临颍县",4111,41
411171,"漯河经济技术开发区",4111,41
411202,"湖滨区",4112,41
411203,"陕州区",4112,41
411221,"渑池县",4112,41
411224,"卢氏县",4112,41
411271,"河南三门峡经济开发区",4112,41
411281,"义马市",4112,41
411282,"灵宝市",4112,41
411302,"宛城区",4113,41
411303,"卧龙区",4113,41
411321,"南召县",4113,41
411322,"方城县",4113,41
411323,"西峡县",4113,41
411324,"镇平县",4113,41
411325,"内乡县",4113,41
411326,"淅川县",4113,41
411327,"社旗县",4113,41
411328,"唐河县",4113,41
411329,"新野县",4113,41
411330,"桐柏县",4113,41
411371,"南阳高新技术产业开发区",4113,41
411372,"南阳市城乡一体化示范区",4113,41
411381,"邓州市",4113,41
411402,"梁园区",4114,41
411403,"睢阳区",4114,41
411421,"民权县",4114,41
411422,"睢县",4114,41
411423,"宁陵县",4114,41
411424,"柘城县",4114,41
411425,"虞城县",4114,41
411426,"夏邑县",4114,41
411471,"豫东综合物流产业聚集区",4114,41
411472,"河南商丘经济开发区",4114,41
411481,"永城市",4114,41
411502,"浉河区",4115,41
411503,"平桥区",4115,41
411521,"罗山县",4115,41
411522,"光山县",4115,41
411523,"新县",4115,41
411524,"商城县",4115,41
411525,"固始县",4115,41
411526,"潢川县",4115,41
411527,"淮滨县",4115,41
411528,"息县",4115,41
411571,"信阳高新技术产业开发区",4115,41
411602,"川汇区",4116,41
411603,"淮阳区",4116,41
411621,"扶沟县",4116,41
411622,"西华县",4116,41
411623,"商水县",4116,41
411624,"沈丘县",4116,41
411625,"郸城县",4116,41
411627,"太康县",4116,41
411628,"鹿邑县",4116,41
411671,"河南周口经济开发区",4116,41
411681,"项城市",4116,41
411702,"驿城区",4117,41
411721,"西平县",4117,41
411722,"上蔡县",4117,41
411723,"平舆县",4117,41
411724,"正阳县",4117,41
411725,"确山县",4117,41
411726,"泌阳县",4117,41
411727,"汝南县",4117,41
411728,"遂平县",4117,41
411729,"新蔡县",4117,41
411771,"河南驻马店经济开发区",4117,41
419001,"济源市",4190,41
420102,"江岸区",4201,42
420103,"江汉区",4201,42
420104,"硚口区",4201,42
420105,"汉阳区",4201,42
420106,"武昌区",4201,42
420107,"青山区",4201,42
420111,"洪山区",4201,42
420112,"东西湖区",4201,42
420113,"汉南区",4201,42
420114,"蔡甸区",4201,42
420115,"江夏区",4201,42
420116,"黄陂区",4201,42
420117,"新洲区",4201,42
420202,"黄石港区",4202,42
420203,"西塞山区",4202,42
420204,"下陆区",4202,42
420205,"铁山区",4202,42
420222,"阳新县",4202,42
420281,"大冶市",4202,42
420302,"茅箭区",4203,42
420303,"张湾区",4203,42
420304,"郧阳区",4203,42
420322,"郧西县",4203,42
420323,"竹山县",4203,42
420324,"竹溪县",4203,42
420325,"房县",4203,42
420381,"丹江口市",4203,42
420502,"西陵区",4205,42
420503,"伍家岗区",4205,42
420504,"点军区",4205,42
420505,"猇亭区",4205,42
420506,"夷陵区",4205,42
420525,"远安县",4205,42
420526,"兴山县",4205,42
420527,"秭归县",4205,42
420528,"长阳土家族自治县",4205,42
420529,"五峰土家族自治县",4205,42
420581,"宜都市",4205,42
420582,"当阳市",4205,42
420583,"枝江市",4205,42
420602,"襄城区",4206,42
420606,"樊城区",4206,42
420607,"襄州区",4206,42
420624,"南漳县",4206,42
420625,"谷城县",4206,42
420626,"保康县",4206,42
420682,"老河口市",4206,42
420683,"枣阳市",4206,42
420684,"宜城市",4206,42
420702,"梁子湖区",4207,42
420703,"华容区",4207,42
420704,"鄂城区",4207,42
420802,"东宝区",4208,42
420804,"掇刀区",4208,42
420822,"沙洋县",4208,42
420881,"钟祥市",4208,42
420882,"京山市",4208,42
420902,"孝南区",4209,42
420921,"孝昌县",4209,42
420922,"大悟县",4209,42
420923,"云梦县",4209,42
420981,"应城市",4209,42
420982,"安陆市",4209,42
420984,"汉川市",4209,42
421002,"沙市区",4210,42
421003,"荆州区",4210,42
421022,"公安县",4210,42
421023,"监利县",4210,42
421024,"江陵县",4210,42
421071,"荆州经济技术开发区",4210,42
421081,"石首市",4210,42
421083,"洪湖市",4210,42
421087,"松滋市",4210,42
421102,"黄州区",4211,42
421121,"团风县",4211,42
421122,"红安县",4211,42
421123,"罗田县",4211,42
421124,"英山县",4211,42
421125,"浠水县",4211,42
421126,"蕲春县",4211,42
421127,"黄梅县",4211,42
421171,"龙感湖管理区",4211,42
421181,"麻城市",4211,42
421182,"武穴市",4211,42
421202,"咸安区",4212,42
421221,"嘉鱼县",4212,42
421222,"通城县",4212,42
421223,"崇阳县",4212,42
421224,"通山县",4212,42
421281,"赤壁市",4212,42
421303,"曾都区",4213,42
421321,"随县",4213,42
421381,"广水市",4213,42
422801,"恩施市",4228,42
422802,"利川市",4228,42
422822,"建始县",4228,42
422823,"巴东县",4228,42
422825,"宣恩县",4228,42
422826,"咸丰县",4228,42
422827,"来凤县",4228,42
422828,"鹤峰县",4228,42
429004,"仙桃市",4290,42
429005,"潜江市",4290,42
429006,"天门市",4290,42
429021,"神农架林区",4290,42
430102,"芙蓉区",4301,43
430103,"天心区",4301,43
430104,"岳麓区",4301,43
430105,"开福区",4301,43
430111,"雨花区",4301,43
430112,"望城区",4301,43
430121,"长沙县",4301,43
430181,"浏阳市",4301,43
430182,"宁乡市",4301,43
430202,"荷塘区",4302,43
430203,"芦淞区",4302,43
430204,"石峰区",4302,43
430211,"天元区",4302,43
430212,"渌口区",4302,43
430223,"攸县",4302,43
430224,"茶陵县",4302,43
430225,"炎陵县",4302,43
430271,"云龙示范区",4302,43
430281,"醴陵市",4302,43
430302,"雨湖区",4303,43
430304,"岳塘区",4303,43
430321,"湘潭县",4303,43
430371,"湖南湘潭高新技术产业园区",4303,43
430372,"湘潭昭山示范区",4303,43
430373,"湘潭九华示范区",4303,43
430381,"湘乡市",4303,43
430382,"韶山市",4303,43
430405,"珠晖区",4304,43
430406,"雁峰区",4304,43
430407,"石鼓区",4304,43
430408,"蒸湘区",4304,43
430412,"南岳区",4304,43
430421,"衡阳县",4304,43
430422,"衡南县",4304,43
430423,"衡山县",4304,43
430424,"衡东县",4304,43
430426,"祁东县",4304,43
430471,"衡阳综合保税区",4304,43
430472,"湖南衡阳高新技术产业园区",4304,43
430473,"湖南衡阳松木经济开发区",4304,43
430481,"耒阳市",4304,43
430482,"常宁市",4304,43
430502,"双清区",4305,43
430503,"大祥区",4305,43
430511,"北塔区",4305,43
430522,"新邵县",4305,43
430523,"邵阳县",4305,43
430524,"隆回县",4305,43
430525,"洞口县",4305,43
430527,"绥宁县",4305,43
430528,"新宁县",4305,43
430529,"城步苗族自治县",4305,43
430581,"武冈市",4305,43
430582,"邵东市",4305,43
430602,"岳阳楼区",4306,43
430603,"云溪区",4306,43
430611,"君山区",4306,43
430621,"岳阳县",4306,43
430623,"华容县",4306,43
430624,"湘阴县",4306,43
430626,"平江县",4306,43
430671,"岳阳市屈原管理区",4306,43
430681,"汨罗市",4306,43
430682,"临湘市",4306,43
430702,"武陵区",4307,43
430703,"鼎城区",4307,43
430721,"安乡县",4307,43
430722,"汉寿县",4307,43
430723,"澧县",4307,43
430724,"临澧县",4307,43
430725,"桃源县",4307,43
430726,"石门县",4307,43
430771,"常德市西洞庭管理区",4307,43
430781,"津市市",4307,43
430802,"永定区",4308,43
430811,"武陵源区",4308,43
430821,"慈利县",4308,43
430822,"桑植县",4308,43
430902,"资阳区",4309,43
430903,"赫山区",4309,43
430921,"南县",4309,43
430922,"桃江县",4309,43
430923,"安化县",4309,43
430971,"益阳市大通湖管理区",4309,43
430972,"湖南益阳高新技术产业园区",4309,43
430981,"沅江市",4309,43
431002,"北湖区",4310,43
431003,"苏仙区",4310,43
431021,"桂阳县",4310,43
431022,"宜章县",4310,43
431023,"永兴县",4310,43
431024,"嘉禾县",4310,43
431025,"临武县",4310,43
431026,"汝城县",4310,43
431027,"桂东县",4310,43
431028,"安仁县",4310,43
431081,"资兴市",4310,43
431102,"零陵区",4311,43
431103,"冷水滩区",4311,43
431121,"祁阳县",4311,43
431122,"东安县",4311,43
431123,"双牌县",4311,43
431124,"道县",4311,43
431125,"江永县",4311,43
431126,"宁远县",4311,43
431127,"蓝山县",4311,43
431128,"新田县",4311,43
431129,"江华瑶族自治县",4311,43
431171,"永州经济技术开发区",4311,43
431172,"永州市金洞管理区",4311,43
431173,"永州市回龙圩管理区",4311,43
431202,"鹤城区",4312,43
431221,"中方县",4312,43
431222,"沅陵县",4312,43
431223,"辰溪县",4312,43
431224,"溆浦县",4312,43
431225,"会同县",4312,43
431226,"麻阳苗族自治县",4312,43
431227,"新晃侗族自治县",4312,43
431228,"芷江侗族自治县",4312,43
431229,"靖州苗族侗族自治县",4312,43
431230,"通道侗族自治县",4312,43
431271,"怀化市洪江管理区",4312,43
431281,"洪江市",4312,43
431302,"娄星区",4313,43
431321,"双峰县",4313,43
431322,"新化县",4313,43
431381,"冷水江市",4313,43
431382,"涟源市",4313,43
433101,"吉首市",4331,43
433122,"泸溪县",4331,43
433123,"凤凰县",4331,43
433124,"花垣县",4331,43
433125,"保靖县",4331,43
433126,"古丈县",4331,43
433127,"永顺县",4331,43
433130,"龙山县",4331,43
440103,"荔湾区",4401,44
440104,"越秀区",4401,44
440105,"海珠区",4401,44
440106,"天河区",4401,44
440111,"白云区",4401,44
440112,"黄埔区",4401,44
440113,"番禺区",4401,44
440114,"花都区",4401,44
440115,"南沙区",4401,44
440117,"从化区",4401,44
440118,"增城区",4401,44
440203,"武江区",4402,44
440204,"浈江区",4402,44
440205,"曲江区",4402,44
440222,"始兴县",4402,44
440224,"仁化县",4402,44
440229,"翁源县",4402,44
440232,"乳源瑶族自治县",4402,44
440233,"新丰县",4402,44
440281,"乐昌市",4402,44
440282,"南雄市",4402,44
440303,"罗湖区",4403,44
440304,"福田区",4403,44
440305,"南山区",4403,44
440306,"宝安区",4403,44
440307,"龙岗区",4403,44
440308,"盐田区",4403,44
440309,"龙华区",4403,44
440310,"坪山区",4403,44
440311,"光明区",4403,44
440402,"香洲区",4404,44
440403,"斗门区",4404,44
440404,"金湾区",4404,44
440507,"龙湖区",4405,44
440511,"金平区",4405,44
440512,"濠江区",4405,44
440513,"潮阳区",4405,44
440514,"潮南区",4405,44
440515,"澄海区",4405,44
440523,"南澳县",4405,44
440604,"禅城区",4406,44
440605,"南海区",4406,44
440606,"顺德区",4406,44
440607,"三水区",4406,44
440608,"高明区",4406,44
440703,"蓬江区",4407,44
440704,"江海区",4407,44
440705,"新会区",4407,44
440781,"台山市",4407,44
440783,"开平市",4407,44
440784,"鹤山市",4407,44
440785,"恩平市",4407,44
440802,"赤坎区",4408,44
440803,"霞山区",4408,44
440804,"坡头区",4408,44
440811,"麻章区",4408,44
440823,"遂溪县",4408,44
440825,"徐闻县",4408,44
440881,"廉江市",4408,44
440882,"雷州市",4408,44
